sample_id,word_index,char_start,char_end,original_fragment,apostrophe_normalized_fragment,spoken_word,bert_positions,normalization
-9y-fZ3swSY$_$4,10,31,33,US,US,s,[11],initialism spelled as letters
-9y-fZ3swSY$_$8,0,0,6,That’s,That's,that's,"[1, 2, 3]",lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,1,7,8,a,a,a,[4],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,2,9,13,more,more,more,[5],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,3,14,20,decent,decent,decent,[6],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,4,21,24,and,and,and,[7],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,5,25,29,more,more,more,[8],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,6,30,36,polite,polite,polite,[9],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,7,37,40,way,way,way,[10],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,8,41,43,to,to,to,[11],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,9,44,48,call,call,call,[12],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,10,49,50,a,a,a,[13],lowercase / apostrophe normalization
-9y-fZ3swSY$_$8,11,51,55,lady,lady,lady,[14],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,0,0,3,The,The,the,[1],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,1,4,11,perfect,perfect,perfect,[2],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,2,12,16,soul,soul,soul,[3],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,3,17,21,mate,mate,mate,[4],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,4,22,24,to,to,to,[5],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,5,25,28,the,the,the,[6],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,6,29,39,Clarisonic,Clarisonic,clarisonic,"[7, 8, 9]",lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,7,40,44,Spot,Spot,spot,[10],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,8,45,52,Therapy,Therapy,therapy,[11],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,9,53,58,Brush,Brush,brush,[12],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,10,60,64,this,this,this,[14],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,11,65,71,gentle,gentle,gentle,[15],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,12,73,75,Ph,Ph,ph,[17],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,13,76,84,balanced,balanced,balanced,[18],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,14,85,88,and,and,and,[19],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,15,89,98,hydrating,hydrating,hydrating,"[20, 21]",lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,16,99,108,exfoliant,exfoliant,exfoliant,"[22, 23, 24]",lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,17,109,119,containing,containing,containing,[25],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,18,120,126,jojoba,jojoba,jojoba,"[26, 27, 28]",lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,19,127,130,and,and,and,[29],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,20,131,135,acai,acai,acai,"[30, 31]",lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,21,136,141,fruit,fruit,fruit,[32],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,22,142,146,oils,oils,oils,[33],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,23,147,150,and,and,and,[34],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,24,151,157,bamboo,bamboo,bamboo,[35],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,25,158,161,and,and,and,[36],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,26,162,169,prickly,prickly,prickly,"[37, 38]",lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,27,170,174,bear,bear,bear,[39],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,28,175,183,extracts,extracts,extracts,[40],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,29,184,191,deliver,deliver,deliver,[41],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,30,192,199,intense,intense,intense,[42],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,31,200,207,healing,healing,healing,[43],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,32,209,214,while,while,while,[45],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,33,215,221,smooth,smooth,smooth,[46],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,34,222,230,granules,granules,granules,"[47, 48]",lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,35,231,235,buff,buff,buff,[49],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,36,236,240,away,away,away,[50],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,37,241,245,dead,dead,dead,[51],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,38,247,250,dry,dry,dry,[53],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,39,251,255,skin,skin,skin,[54],lowercase / apostrophe normalization
-AUZQgSxyPQ$_$2,40,256,261,cells,cells,cells,[55],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,0,0,3,The,The,the,[1],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,1,4,10,August,August,august,[2],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,2,11,15,jobs,jobs,jobs,[3],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,3,16,22,report,report,report,[4],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,4,23,25,is,is,is,[5],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,5,26,29,out,out,out,[6],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,6,30,33,and,and,and,[7],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,7,34,36,it,it,it,[8],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,8,37,40,was,was,was,[9],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,9,41,45,seen,seen,seen,[10],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,10,46,53,overall,overall,overall,[11],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,11,54,56,as,as,as,[12],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,12,57,62,solid,solid,solid,[13],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,13,63,66,but,but,but,[14],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,14,67,70,not,not,not,[15],lowercase / apostrophe normalization
-HeZS2-Prhc$_$2,15,71,76,great,great,great,[16],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,0,0,4,Okay,Okay,okay,[1],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,1,6,10,what,what,what,[3],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,2,11,18,happens,happens,happens,[4],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,3,19,21,at,at,at,[5],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,4,22,26,this,this,this,[6],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,5,27,32,point,point,point,[7],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,6,33,38,after,after,after,[8],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,7,39,44,we've,we've,we've,"[9, 10, 11]",lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,8,45,50,taken,taken,taken,[12],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,9,51,55,this,this,this,[13],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,10,56,61,brief,brief,brief,[14],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,11,62,66,walk,walk,walk,[15],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,12,67,71,down,down,down,[16],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,13,72,78,memory,memory,memory,[17],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,14,79,83,lane,lane,lane,[18],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,15,85,87,is,is,is,[20],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,16,88,91,the,the,the,[21],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,17,92,104,presentation,presentation,presentation,[22],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,18,105,107,of,of,of,[23],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,19,108,111,the,the,the,[24],lowercase / apostrophe normalization
-MeTTeMJBNc$_$0,20,112,116,gift,gift,gift,[25],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,0,0,2,It,It,it,[1],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,1,3,7,just,just,just,[2],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,2,8,13,needs,needs,needs,[3],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,3,14,16,to,to,to,[4],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,4,17,19,be,be,be,[5],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,5,20,21,a,a,a,[6],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,6,22,28,simple,simple,simple,[7],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,7,29,38,statement,statement,statement,[8],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,8,40,43,and,and,and,[10],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,9,44,48,then,then,then,[11],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,10,49,52,you,you,you,[12],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,11,53,60,present,present,present,[13],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,12,61,64,the,the,the,[14],lowercase / apostrophe normalization
-MeTTeMJBNc$_$13,13,65,69,gift,gift,gift,[15],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,0,0,5,Maybe,Maybe,maybe,[1],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,1,6,9,you,you,you,[2],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,2,10,15,could,could,could,[3],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,3,16,20,find,find,find,[4],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,4,21,22,a,a,a,[5],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,5,23,30,picture,picture,picture,[6],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,6,31,33,of,of,of,[7],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,7,34,37,the,the,the,[8],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,8,38,44,couple,couple,couple,[9],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,9,45,49,from,from,from,[10],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,10,50,55,their,their,their,[11],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,11,56,63,wedding,wedding,wedding,[12],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,12,64,66,or,or,or,[13],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,13,67,75,sometime,sometime,sometime,[14],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,14,76,78,in,in,in,[15],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,15,79,84,their,their,their,[16],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,16,85,89,life,life,life,[17],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,17,91,93,or,or,or,[19],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,18,94,99,maybe,maybe,maybe,[20],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,19,100,104,even,even,even,[21],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,20,105,106,a,a,a,[22],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,21,107,114,current,current,current,[23],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,22,115,122,picture,picture,picture,[24],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,23,123,126,and,and,and,[25],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,24,127,131,have,have,have,[26],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,25,132,134,it,it,it,[27],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,26,135,138,put,put,put,[28],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,27,139,141,in,in,in,[29],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,28,142,143,a,a,a,[30],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,29,144,153,beautiful,beautiful,beautiful,[31],lowercase / apostrophe normalization
-MeTTeMJBNc$_$7,30,154,159,frame,frame,frame,[32],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,0,0,2,So,So,so,[1],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,1,3,6,get,get,get,[2],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,2,7,11,your,your,your,[3],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,3,12,19,friends,friends,friends,[4],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,4,20,25,lined,lined,lined,[5],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,5,26,28,up,up,up,[6],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,6,30,33,get,get,get,[8],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,7,34,38,your,your,your,[9],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,8,39,47,business,business,business,[10],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,9,48,58,colleagues,colleagues,colleagues,[11],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,10,59,64,lined,lined,lined,[12],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,11,65,67,up,up,up,[13],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,12,68,71,and,and,and,[14],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,13,72,76,have,have,have,[15],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,14,77,78,a,a,a,[16],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,15,79,83,good,good,good,[17],lowercase / apostrophe normalization
-RfYyzHpjk4$_$11,16,84,88,time,time,time,[18],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,0,0,4,It's,It's,it's,"[1, 2, 3]",lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,1,5,11,pretty,pretty,pretty,[4],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,2,13,19,pretty,pretty,pretty,[6],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,3,20,24,easy,easy,easy,[7],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,4,25,27,to,to,to,[8],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,5,28,30,do,do,do,[9],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,6,31,34,but,but,but,[10],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,7,35,38,you,you,you,[11],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,8,39,42,got,got,got,[12],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,9,43,45,to,to,to,[13],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,10,46,49,set,set,set,[14],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,11,50,52,up,up,up,[15],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,12,53,58,those,those,those,[16],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,13,59,66,numbers,numbers,numbers,[17],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,14,67,72,ahead,ahead,ahead,[18],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,15,73,75,of,of,of,[19],lowercase / apostrophe normalization
-RfYyzHpjk4$_$8,16,76,80,time,time,time,[20],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,0,0,3,You,You,you,[1],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,1,4,7,can,can,can,[2],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,2,8,12,make,make,make,[3],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,3,13,14,a,a,a,[4],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,4,15,25,conference,conference,conference,[5],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,5,26,30,call,call,call,[6],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,6,31,34,but,but,but,[7],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,7,35,37,it,it,it,[8],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,8,38,43,takes,takes,takes,[9],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,9,44,49,quite,quite,quite,[10],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,10,50,51,a,a,a,[11],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,11,52,55,bit,bit,bit,[12],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,12,56,58,of,of,of,[13],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,13,59,67,planning,planning,planning,[14],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,14,69,73,well,well,well,[16],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,15,74,77,not,not,not,[17],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,16,78,79,a,a,a,[18],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,17,80,83,lot,lot,lot,[19],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,18,84,86,of,of,of,[20],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,19,87,95,planning,planning,planning,[21],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,20,96,100,it's,it's,it's,"[22, 23, 24]",lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,21,101,107,pretty,pretty,pretty,[25],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,22,108,112,easy,easy,easy,[26],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,23,113,115,to,to,to,[27],lowercase / apostrophe normalization
-RfYyzHpjk4$_$2,24,116,118,do,do,do,[28],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,0,0,1,I,I,i,[1],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,1,2,11,mentioned,mentioned,mentioned,[2],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,2,12,13,a,a,a,[3],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,3,14,18,word,word,word,[4],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,4,19,21,in,in,in,[5],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,5,22,25,the,the,the,[6],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,6,26,30,last,last,last,[7],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,7,31,35,clip,clip,clip,[8],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,8,36,42,called,called,called,[9],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,9,44,52,monotone,monotone,monotone,"[11, 12]",lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,10,55,58,and,and,and,[15],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,11,59,60,I,I,i,[16],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,12,61,65,want,want,want,[17],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,13,66,68,to,to,to,[18],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,14,69,73,talk,talk,talk,[19],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,15,74,79,about,about,about,[20],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,16,80,84,that,that,that,[21],lowercase / apostrophe normalization
-UUCSKoHeMA$_$0,17,85,92,briefly,briefly,briefly,[22],lowercase / apostrophe normalization
-ri04Z7vwnc$_$0,0,0,5,going,going,going,[1],lowercase / apostrophe normalization
-ri04Z7vwnc$_$0,1,6,8,to,to,to,[2],lowercase / apostrophe normalization
-ri04Z7vwnc$_$0,2,9,12,get,get,get,[3],lowercase / apostrophe normalization
-ri04Z7vwnc$_$0,3,13,20,married,married,married,[4],lowercase / apostrophe normalization
-ri04Z7vwnc$_$0,4,21,23,or,or,or,[5],lowercase / apostrophe normalization
-ri04Z7vwnc$_$0,5,24,27,are,are,are,[6],lowercase / apostrophe normalization
-ri04Z7vwnc$_$0,6,28,35,already,already,already,[7],lowercase / apostrophe normalization
-ri04Z7vwnc$_$0,7,36,43,married,married,married,[8],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,0,0,4,most,most,most,[1],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,1,5,11,people,people,people,[2],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,2,12,17,think,think,think,[3],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,3,18,23,it'll,it'll,it'll,"[4, 5, 6]",lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,4,24,28,sort,sort,sort,[7],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,5,29,35,itself,itself,itself,[8],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,6,36,39,out,out,out,[9],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,7,42,47,we'll,we'll,we'll,"[12, 13, 14]",lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,8,48,55,discuss,discuss,discuss,[15],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,9,56,58,it,it,it,[16],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,10,59,64,later,later,later,[17],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,11,67,71,it's,it's,it's,"[20, 21, 22]",lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,12,72,75,not,not,not,[23],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,13,76,85,something,something,something,[24],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,14,86,89,too,too,too,[25],lowercase / apostrophe normalization
-ri04Z7vwnc$_$2,15,90,99,important,important,important,[26],lowercase / apostrophe normalization
-ri04Z7vwnc$_$5,0,2,4,So,So,so,[2],lowercase / apostrophe normalization
-ri04Z7vwnc$_$5,1,5,6,I,I,i,[3],lowercase / apostrophe normalization
-ri04Z7vwnc$_$5,2,7,12,think,think,think,[4],lowercase / apostrophe normalization
-ri04Z7vwnc$_$5,3,13,17,it's,it's,it's,"[5, 6, 7]",lowercase / apostrophe normalization
-ri04Z7vwnc$_$5,4,18,27,important,important,important,[8],lowercase / apostrophe normalization
-ri04Z7vwnc$_$5,5,28,30,to,to,to,[9],lowercase / apostrophe normalization
-ri04Z7vwnc$_$5,6,31,38,discuss,discuss,discuss,[10],lowercase / apostrophe normalization
-ri04Z7vwnc$_$5,7,39,47,finances,finances,finances,[11],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,0,0,3,But,But,but,[1],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,1,4,7,the,the,the,[2],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,2,8,15,hardest,hardest,hardest,[3],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,3,16,21,thing,thing,thing,[4],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,4,22,24,in,in,in,[5],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,5,25,29,life,life,life,[6],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,6,30,32,to,to,to,[7],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,7,33,38,learn,learn,learn,[8],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,8,40,42,is,is,is,[10],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,9,43,45,to,to,to,[11],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$1,10,46,50,lose,lose,lose,[12],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,0,0,4,they,they,they,[1],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,1,5,9,have,have,have,[2],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,2,10,15,doubt,doubt,doubt,[3],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,3,17,21,they,they,they,[5],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,4,22,26,have,have,have,[6],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,5,27,31,fear,fear,fear,[7],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,6,33,37,they,they,they,[9],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,7,38,42,lose,lose,lose,[10],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,8,43,45,in,in,in,[11],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,9,46,47,a,a,a,[12],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,10,48,55,Ferrari,Ferrari,ferrari,[13],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,11,56,60,race,race,race,[14],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,12,62,64,or,or,or,[16],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,13,65,69,they,they,they,[17],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,14,70,74,lose,lose,lose,[18],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,15,75,77,in,in,in,[19],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,16,78,79,a,a,a,[20],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,17,80,84,race,race,race,[21],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,18,86,89,and,and,and,[23],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,19,90,94,then,then,then,[24],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,20,95,99,they,they,they,[25],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,21,100,104,just,just,just,[26],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,22,105,109,give,give,give,[27],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$0,23,110,112,up,up,up,[28],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,0,0,1,I,I,i,[1],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,1,2,6,have,have,have,[2],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,2,7,11,been,been,been,[3],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,3,12,16,beat,beat,beat,[4],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,4,17,19,up,up,up,[5],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,5,20,23,and,and,and,[6],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,6,24,27,put,put,put,[7],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,7,28,32,down,down,down,[8],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,8,33,36,and,and,and,[9],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,9,37,47,everything,everything,everything,[10],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,10,48,52,that,that,that,[11],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,11,53,56,can,can,can,[12],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,12,57,59,go,go,go,[13],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,13,60,65,wrong,wrong,wrong,[14],lowercase / apostrophe normalization
